"DE_genes","DAS_genes","DE_trans","DTU_trans"
"AT4G26120",,"AT2G43320_c2",
"AT2G21790",,"AT1G69840_P2",
"AT2G03530",,"AT4G37370_P1",
"AT2G02220",,"AT5G39020_P1",
"AT5G44870",,"AT1G30270_P1",
"AT5G62020",,"AT1G57990_P1",
"AT1G15530",,"AT4G29740_P2",
"AT4G33430",,"AT5G08790_P1",
"AT3G25250",,"AT1G74710_P1",
"AT3G12360",,"AT5G66650_P1",
"AT5G54780",,"AT1G31130_P1",
"AT1G64460",,"AT2G22300_P1",
"AT1G13340",,"AT1G29690_ID4",
"AT1G29690",,"AT4G01370.1",
"AT3G29400",,"AT5G41400_P1",
"AT3G25070",,"AT2G44180.1",
"AT1G56250",,"AT3G24500.2",
"AT1G71170",,"AT3G60470_P1",
"AT5G22630",,"AT4G39890_P1",
"AT1G74710",,"AT5G20990_P1",
"AT1G16670",,"AT1G09932_P4",
"AT4G12690",,"AT4G23150_P1",
"AT3G25230",,"AT1G30620_P1",
"AT2G38860",,"AT3G17700_P1",
"AT1G65690",,"AT4G23010_P1",
"AT3G09010",,"AT1G25550_P1",
"AT2G29110",,"AT1G70530_P1",
"AT1G18890",,"AT4G24160_P1",
"AT2G43320",,"AT3G26470_P1",
"AT1G66880",,"AT3G17690_P1",
"AT5G12940",,"AT3G51920_P1",
"AT2G26560",,"AT4G12720.4",
"AT2G44290",,"AT3G15760_P1",
"AT4G30880",,"AT2G41160_P1",
"AT5G42010",,"AT5G60280_P1",
"AT1G51640",,"AT5G45110_P1",
"AT3G22400",,"AT2G41880_P3",
"AT2G20560",,"AT3G28450_P1",
"AT3G12200",,"AT1G76970_P1",
"AT1G56540",,"AT5G27760_c1",
"AT3G28580",,"AT4G08500_P1",
"AT4G25070",,"AT5G01970_P1",
"AT5G11000",,"AT4G28480_P1",
"AT3G21650",,"AT1G08930_P1",
"AT1G09940",,"AT3G60966_P1",
"AT1G65870",,"AT2G23270.1",
"AT1G07135",,"AT1G13110_ID1",
"AT1G67470",,"AT1G76980_P2",
"AT5G57500",,"AT4G23210_P4",
"AT3G07195",,"AT1G33730_JS1",
"AT5G45840",,"AT5G55450_P1",
"AT5G65920",,"AT1G15520.1",
"AT5G47070",,"AT3G57630.1",
"AT5G03870",,"AT5G05410_ID2",
"AT1G67050",,"AT4G21903_P1",
"AT2G21470",,"AT1G51640_P1",
"AT1G80610",,"AT1G51890_P1",
"AT4G00970",,"AT3G15770.2",
"AT1G30370",,"AT4G12720_P5",
"AT3G14200",,"AT3G29000_P1",
"AT4G19510",,"AT3G08970_P1",
"AT4G39890",,"AT1G28380_P1",
"AT2G13790",,"AT1G05575_P1",
"AT1G79680",,"AT2G15042_P1",
"AT2G47730",,"AT5G66640_P4",
"AT3G61190",,"AT5G58110_P1",
"AT4G29050",,"AT5G59820_P1",
"AT5G11670",,"AT3G02840_P1",
"AT1G67880",,"AT3G47820_P1",
"AT1G30100",,"AT3G21700_P2",
"AT1G32920",,"AT1G76360_P1",
"AT4G30210",,"AT4G33430_P1",
"AT5G64000",,"AT4G33050_P6",
"AT1G72540",,"AT1G02170_P1",
"AT1G19360",,"AT1G77810_P1",
"AT1G59865",,"AT5G16480_ID2",
"AT3G18250",,"AT2G23680_P2",
"AT3G56440",,"AT5G62020_P1",
"AT1G74360",,"AT5G55460_P1",
"AT5G16170",,"AT5G13320_P1",
"AT3G09440",,"AT4G29740_s1",
"AT4G39820",,"AT1G72280_P1",
"AT3G01820",,"AT2G25735_P1",
"AT1G80280",,"AT5G48570_P1",
"AT5G56030",,"AT5G52640.1",
"AT4G19370",,"AT5G66640_s1",
"AT3G52460",,"AT1G63830_P4",
"AT5G13320",,"AT3G57100.1",
"AT5G58110",,"AT5G56030_P1",
"AT5G41100",,"AT3G52500_P1",
"AT1G02360",,"AT1G72890_P1",
"AT1G31280",,"AT5G12940_P1",
"AT1G18390",,"AT1G72540_JS1",
"AT4G11000",,"AT2G32140_ID1",
"AT3G60800",,"AT1G30100_P1",
"AT3G56710",,"AT5G66640_P5",
"AT5G53830",,"AT4G22780_s1",
"AT3G57630",,"AT5G24200_c1",
"AT5G52720",,"AT1G79690_P2",
"AT4G23010",,"AT3G14200_P1",
"AT1G61420",,"AT3G56410.2",
"AT2G13800",,"AT1G15890_P1",
"AT5G39020",,"AT2G20900_P1",
"AT5G66910",,"AT3G20410_P1",
"AT1G06840",,"AT1G63830_JS3",
"AT1G51850",,"AT3G50480_P1",
"AT2G34610",,"AT2G25297_P2",
"AT4G34460",,"AT5G46470_ID12",
"AT2G37430",,"AT5G38895.2",
"AT2G18660",,"AT4G04500_P1",
"AT5G48560",,"AT3G22400_P1",
"AT1G12760",,"AT1G34420.1",
"AT5G19260",,"AT4G23215_JS1",
"AT1G29950",,"AT5G35735_P1",
"AT4G04920",,"AT5G65920_P1",
"AT5G61840",,"AT5G23520.1",
"AT2G01180",,"AT2G25297_P1",
"AT5G35735",,"AT3G17410.1",
"AT1G31130",,"AT4G36988.1",
"AT3G26000",,"AT4G29050_P2",
"AT5G64810",,"AT4G34390_P2",
"AT3G46620",,"AT1G73020_P1",
"AT1G13550",,"AT4G33300.1",
"AT1G72280",,"AT4G05320_P2",
"AT5G42440",,"AT1G31280_P1",
"AT1G61215",,"AT3G21080_P1",
"AT4G02200",,"AT4G38560.2",
"AT1G59860",,"AT3G23230_P1",
"AT2G17220",,"AT4G38560_ID3",
"AT3G15358",,"AT1G72520_P1",
"AT4G04510",,"AT3G25010_P2",
"AT3G54110",,"AT4G11470_P2",
"AT3G48100",,"AT3G09830_P1",
"AT1G76360",,"AT5G16170_P1",
"AT2G44830",,"AT5G53830_P1",
"AT3G04110",,"AT3G04110_P1",
"AT5G40170",,"AT4G31510.1",
"AT5G48530",,"AT3G28340_P1",
"AT1G61800",,"AT3G60450.1",
"AT3G18295",,"AT2G37980_P1",
"AT3G23240",,"AT1G80610_P1",
"AT5G13190",,"AT4G29950_P1",
"AT1G03770",,"AT1G80840_P1",
"AT3G17690",,"AT4G23030_P1",
"AT3G11850",,"AT4G26120_P2",
"AT1G61340",,"AT1G01550_P2",
"AT1G33800",,"AT3G25510.1",
"AT1G68840",,"AT3G60800_P1",
"AT3G02800",,"AT5G25050_P1",
"AT5G18480",,"AT4G29780_P1",
"AT1G27330",,"AT1G22280_P1",
"AT2G15042",,"AT4G28400_s1",
"AT2G38960",,"AT4G37290_P1",
"AT4G26240",,"AT2G20560_ID3",
"AT5G61010",,"AT1G19360.1",
"AT4G32460",,"AT1G12760_P1",
"AT4G16880",,"AT5G16730_P1",
"AT5G58787",,"AT4G22980_P1",
"AT4G28400",,"AT2G18680.1",
"AT4G40080",,"AT5G10695_P1",
"AT2G41100",,"AT1G06840_P1",
"AT2G01450",,"AT3G06590.2",
"AT3G05200",,"AT4G26240.1",
"AT3G57450",,"AT3G60190_P1",
"AT3G17205",,"AT3G52460_P1",
"AT3G17700",,"AT1G28190_P1",
"AT5G65600",,"AT2G26300.1",
"AT1G10040",,"AT2G17220_P1",
"AT1G31930",,"AT3G05200_P1",
"AT2G25735",,"AT4G08780.1",
"AT5G04870",,"AT5G46080_P1",
"AT5G05410",,"AT3G53270_c1",
"AT5G38344",,"AT4G11340.1",
"AT4G27280",,"AT2G01830_JC14",
"AT3G25510",,"AT5G62770_P1",
"AT5G55970",,"AT3G26000_P1",
"AT3G13950",,"AT2G31800_ID6",
"AT2G24600",,"AT2G18160.1",
"AT1G76040",,"AT5G42440_P1",
"AT1G76620",,"AT4G02200.1",
"AT2G48010",,"AT2G26240_P1",
"AT4G22980",,"AT2G41880_P1",
"AT5G35320",,"AT4G36550_ID2",
"AT4G24160",,"AT4G38550_P1",
"AT5G11030",,"AT1G06700_P3",
"AT1G22890",,"AT1G09932_s1",
"AT5G09876",,"AT1G09940_P1",
"AT5G23490",,"AT1G43000_c1",
"AT2G41890",,"AT1G56140_P1",
"AT5G10695",,"AT1G61215_P1",
"AT5G23520",,"AT3G11850_P2",
"AT5G25790",,"AT3G48100_P1",
"AT1G72950",,"AT5G26030_P1",
"AT1G66080",,"AT5G40780_P1",
"AT3G08720",,"AT5G52720_P2",
"AT1G76980",,"AT3G56440_P1",
"AT1G30000",,"AT1G67880_P1",
"AT5G07165",,"AT5G01950_JC6",
"AT5G01540",,"AT5G19260_P1",
"AT4G36030",,"AT5G03320_P1",
"AT1G28190",,"AT1G64460_P1",
"AT1G53390",,"AT5G11920_P1",
"AT2G32130",,"AT1G21100_P1",
"AT3G07370",,"AT1G50740_P1",
"AT5G42140",,"AT2G19710.1",
"AT3G50460",,"AT2G26150_JC3",
"AT2G18670",,"AT5G61840_P1",
"AT1G14870",,"AT5G04160_P1",
"AT5G51465",,"AT2G39400_P1",
"AT1G09932",,"AT4G20780_P1",
"AT2G26240",,"AT4G39820_P2",
"AT1G68690",,"AT1G18390_P1",
"AT4G25940",,"AT4G23210_P2",
"AT1G76700",,"AT5G54780_P1",
"AT1G04100",,"AT3G08710_P2",
"AT3G21630",,"AT3G25230_P1",
"AT5G02800",,"AT5G57500_P1",
"AT4G12790",,"AT5G52750_P1",
"AT5G52530",,"AT2G48010_P1",
"AT5G55460",,"AT1G32340_P1",
"AT1G30040",,"AT5G18480_P1",
"AT3G60190",,"AT1G77890_P1",
"AT1G25550",,"AT3G01820_P1",
"AT3G02340",,"AT5G43650_P2",
"AT2G17110",,"AT5G44990_P3",
"AT5G62570",,"AT2G28570_P1",
"AT1G22280",,"AT3G25250_P1",
"AT5G25250",,"AT3G53668.1",
"AT4G04960",,"AT3G07195_P1",
"AT3G14470",,"AT1G53801.1",
"AT4G00850",,"AT4G11000_ID1",
"AT3G26830",,"AT4G34460.4",
"AT1G56300",,"AT1G61340_s1",
"AT2G26650",,"AT3G18295.1",
"AT2G38290",,"AT5G24810_ID8",
"AT5G11920",,"AT1G21110_P1",
"AT1G01260",,"AT4G32290_P1",
"AT1G78850",,"AT1G55850_P1",
"AT5G10380",,"AT2G41160_JS1",
"AT2G43680",,"AT1G33800_P1",
"AT4G29780",,"AT3G18370_P1",
"AT5G13310",,"AT2G03530_P1",
"AT5G48385",,"AT5G62570_P1",
"AT2G02090",,"AT1G61360_P1",
"AT2G20562",,"AT2G31880_P1",
"AT5G24110",,"AT4G28400_P1",
"AT5G02780",,"AT5G12930_P1",
"AT1G32340",,"AT2G17040_P1",
"AT2G17705",,"AT2G38860_P2",
"AT3G46090",,"AT4G36030_P1",
"AT4G23610",,"AT5G61210_c1",
"AT3G28340",,"AT1G80280_P1",
"AT1G66460",,"AT4G12720_P6",
"AT5G48150",,"AT2G29990_P1",
"AT5G41400",,"AT3G21305_P1",
"AT5G48657",,"AT4G34150_JS2",
"AT3G63240",,"AT3G44670_P1",
"AT4G23260",,"AT5G65630_P1",
"AT1G53620",,"AT5G52760_P2",
"AT5G47850",,"AT2G17110_P1",
"AT4G12740",,"AT1G14870_P1",
"AT3G66654",,"AT5G46490_P3",
"AT5G60350",,"AT3G44150_c1",
"AT1G48640",,"AT4G23610.1",
"AT5G03160",,"AT4G39830_s1",
"AT3G26680",,"AT5G35320.1",
"AT1G01690",,"AT5G47130_P2",
"AT3G10525",,"AT3G07370_P1",
"AT1G61640",,"AT2G01450_c3",
"AT1G19770",,"AT4G38530_P1",
"AT3G55270",,"AT3G10820_s1",
"AT4G19925",,"AT5G40780.2",
"AT5G45250",,"AT3G62200_P1",
"AT2G36580",,"AT5G46470_ID29",
"AT1G49000",,"AT2G04450_ID2",
"AT1G73805",,"AT5G66640_ID1",
"AT2G19710",,"AT3G26840_P1",
"AT4G13510",,"AT2G04039_ID3",
"AT5G64870",,"AT5G47420_P1",
"AT4G38530",,"AT4G15765_P5",
"AT2G46500",,"AT4G26470_P1",
"AT3G47250",,"AT5G58787_P1",
"AT2G02810",,"AT3G52470_P1",
"AT3G60540",,"AT1G01340_s1",
"AT4G33940",,"AT2G32290_ID2",
"AT5G04160",,"AT4G00850.1",
"AT4G36550",,"AT1G74100.1",
"AT2G41430",,"AT2G01450.4",
"AT1G21240",,"AT1G67920.1",
"AT4G17660",,"AT1G07000_P1",
"AT5G62770",,"AT1G61640_P1",
"AT5G26690",,"AT3G09405_P1",
"AT3G22600",,"AT4G20830.2",
"AT1G34420",,"AT2G41430_P2",
"AT5G47130",,"AT4G18205_P1",
"AT4G23215",,"AT1G76620_P1",
"AT5G54850",,"AT5G42010_s1",
"AT3G06590",,"AT2G18670_P1",
"AT2G18690",,"AT5G57035_P1",
"AT1G26270",,"AT1G53625_P1",
"AT4G05320",,"AT1G66080_P1",
"AT3G03010",,"AT4G08500_c1",
"AT5G65200",,"AT1G08880_P1",
"AT1G32150",,"AT3G54150_ID3",
"AT1G64400",,"AT3G16090_c1",
"AT1G04290",,"AT3G16570_P1",
"AT1G74100",,"AT5G44585_s1",
"AT2G23810",,"AT5G48657_P4",
"AT4G17670",,"AT5G22380_P1",
"AT4G23700",,"AT5G47380_ID10",
"AT1G01550",,"AT1G29950_ID2",
"AT2G13650",,"AT1G30000_P1",
"AT3G56740",,"AT4G17670_P1",
"AT4G12010",,"AT4G40080.1",
"AT5G56010",,"AT4G26910_ID3",
"AT5G59820",,"AT2G02090_P1",
"AT2G25737",,"AT5G38350_P1",
"AT3G28940",,"AT2G46500_P2",
"AT1G51620",,"AT2G32150_P1",
"AT4G39230",,"AT5G14930_P2",
"AT4G04500",,"AT5G66320_P1",
"AT1G18900",,"AT3G26670.2",
"AT1G16130",,"AT1G15530.1",
"AT1G11200",,"AT1G56540_P1",
"AT2G41640",,"AT3G63310_ID1",
"AT4G13820",,"AT1G67470_P1",
"AT1G09630",,"AT2G26190_P2",
"AT5G57123",,"AT5G38344_P1",
"AT1G27350",,"AT4G25390_P1",
"AT1G07400",,"AT3G13380.1",
"AT3G48640",,"AT2G17290_P1",
"AT3G10400",,"AT1G76970_P5",
"AT5G46500",,"AT2G40270_P1",
"AT5G16730",,"AT4G01750_P1",
"AT5G52640",,"AT2G32800_P1",
"AT2G02370",,"AT2G20900_ID3",
"AT4G12400",,"AT4G23260_ID2",
"AT1G07000",,"AT5G19240_P1",
"AT1G05350",,"AT3G44260_P1",
"AT5G05730",,"AT5G48545_P2",
"AT1G79670",,"AT4G11890_P3",
"AT5G38210",,"AT4G21850_JS3",
"AT2G26300",,"AT5G38895_ID3",
"AT1G59910",,"AT5G48570_s1",
"AT1G73080",,"AT1G18900.1",
"AT3G06300",,"AT3G44670_P2",
"AT5G05190",,"AT2G34610_P1",
"AT5G64510",,"AT1G19770_P1",
"AT3G44150",,"AT4G30850_s1",
"AT2G20780",,"AT1G17290_P1",
"AT2G35980",,"AT5G09876_s1",
"AT1G10280",,"AT4G33940.1",
"AT5G15730",,"AT5G56010_P1",
"AT1G22650",,"AT1G76700_P1",
"AT1G22070",,"AT5G21090_P1",
"AT3G57640",,"AT4G39830_P2",
"AT4G32440",,"AT5G01810_ID2",
"AT3G62200",,"AT5G27760_P1",
"AT5G41280",,"AT1G61800_P1",
"AT5G36260",,"AT5G47730_P1",
"AT5G65630",,"AT5G22545_P1",
"AT3G23230",,"AT2G31280_P1",
"AT1G72890",,"AT4G33300.2",
"AT2G20110",,"AT4G04920_JC1",
"AT2G45010",,"AT2G41890_P1",
"AT1G01680",,"AT3G07460_P1",
"AT4G34380",,"AT5G45250.1",
"AT5G37420",,"AT1G78850_P1",
"AT1G29290",,"AT1G56150_P1",
"AT3G02550",,"AT1G20510_P1",
"AT5G38350",,"AT5G06320_P1",
"AT3G24090",,"AT3G28930_P3",
"AT3G13380",,"AT2G32130_P1",
"AT3G60966",,"AT3G14200_ID2",
"AT1G19970",,"AT2G17705_P1",
"AT2G24240",,"AT1G10280_P1",
"AT1G28370",,"AT1G67660_P2",
"AT4G36520",,"AT2G28350_P1",
"AT1G52315",,"AT5G41280_P1",
"AT3G52520",,"AT1G28370_P1",
"AT3G60260",,"AT2G25737_P1",
"AT3G47480",,"AT4G14680_P1",
"AT3G21520",,"AT1G35710_s1",
"AT3G12350",,"AT2G26530_P1",
"AT1G69840",,"AT4G34460_P1",
"AT1G80820",,"AT1G01690_P2",
"AT5G57035",,"AT4G16960_JC3",
"AT4G19990",,"AT3G18035_P1",
"AT2G04515",,"AT2G35130_ID15",
"AT1G17615",,"AT3G26670_ID11",
"AT1G51700",,"AT1G49740_P1",
"AT2G31750",,"AT3G05120_P1",
"AT1G31290",,"AT4G23200_P2",
"AT4G31550",,"AT5G48657_s1",
"AT2G32800",,"AT1G79670_P1",
"AT4G25720",,"AT5G07240_P1",
"AT5G56950",,"AT1G09932_ID2",
"AT5G66320",,"AT5G52760_ID2",
"AT2G28590",,"AT3G19010.2",
"AT1G27730",,"AT3G53065_P1",
"AT2G47060",,"AT4G36870_P2",
"AT3G54270",,"AT1G62935_P1",
"AT2G28350",,"AT5G52730_P1",
"AT5G47730",,"AT3G06890_P1",
"AT2G19190",,"AT3G13950_P1",
"AT2G31990",,"AT1G58807_P2",
"AT5G52750",,"AT2G32930_P2",
"AT5G54650",,"AT3G21650_P1",
"AT1G13000",,"AT2G28360_P1",
"AT1G62300",,"AT5G05730_s1",
"AT5G03330",,"AT3G26210_P1",
"AT1G56150",,"AT3G44830.1",
"AT3G01290",,"AT1G07250.1",
"AT5G41170",,"AT4G23220_JC6",
"AT1G61250",,"AT1G51900_P1",
"AT1G57630",,"AT3G48650.1",
"AT2G46400",,"AT1G68010_ID4",
"AT4G14450",,"AT1G61340_P1",
"AT1G35430",,"AT1G26270_P1",
"AT5G14700",,"AT5G59570_ID2",
"AT2G01029",,"AT1G08450_P1",
"AT5G51740",,"AT5G35200_P1",
"AT5G03210",,"AT3G10400_P1",
"AT2G32250",,"AT3G44630_P2",
"AT3G63310",,"AT5G11670_P1",
"AT1G17290",,"AT3G45040_P1",
"AT1G78895",,"AT2G33580_P1",
"AT3G44260",,"AT5G57123_P1",
"AT1G72900",,"AT2G41100_JC1",
"AT2G40270",,"AT1G32150_P1",
"AT3G57100",,"AT4G30850_c1",
"AT3G22942",,"AT3G63210_P1",
"AT4G14960",,"AT5G54850_P1",
"AT1G17750",,"AT5G65200_P1",
"AT4G23250",,"AT3G66654_P1",
"AT3G06890",,"AT3G27090_P3",
"AT4G38550",,"AT3G29400_P1",
"AT1G72520",,"AT5G45840_c1",
"AT5G57970",,"AT2G43160_P5",
"AT5G52730",,"AT1G22890_P1",
"AT1G14360",,"AT5G62540.1",
"AT3G63420",,"AT3G47250_P2",
"AT5G21090",,"AT1G52000_s1",
"AT3G58600",,"AT3G07090_P1",
"AT3G18370",,"AT3G44400_P4",
"AT5G66600",,"AT4G16690_P1",
"AT3G11650",,"AT2G41880_s2",
"AT3G45040",,"AT4G33920.1",
"AT3G52480",,"AT4G17660_P1",
"AT4G08780",,"AT1G04100_P1",
"AT5G45000",,"AT1G72950_P1",
"AT3G03610",,"AT2G20900_s3",
"AT5G26030",,"AT3G21630_P1",
"AT5G56960",,"AT5G01970_ID5",
"AT3G57730",,"AT4G39230.1",
"AT5G08790",,"AT4G13820_P1",
"AT3G07090",,"AT3G07390.1",
"AT4G18195",,"AT5G02800_P1",
"AT5G20610",,"AT2G13790_s1",
"AT5G40880",,"AT1G75800_P1",
"AT1G62200",,"AT5G44570_P3",
"AT4G26140",,"AT5G55970_P2",
"AT5G61430",,"AT1G04490_P6",
"AT2G18160",,"AT3G61190_P1",
"AT4G16690",,"AT3G63240.1",
"AT3G24530",,"AT2G24240_P1",
"AT3G47090",,"AT3G23550_ID2",
"AT4G03550",,"AT1G33720_JS10",
"AT2G04450",,"AT3G14470_P1",
"AT1G19310",,"AT1G69840.7",
"AT1G58848",,"AT5G64400.2",
"AT3G44720",,"AT2G28890_P1",
"AT5G17690",,"AT1G21525.1",
"AT3G26910",,"AT3G47090_P1",
"AT2G26530",,"AT5G04870_P1",
"AT5G66070",,"AT5G43910_ID7",
"AT5G24810",,"AT4G21850.2",
"AT4G29950",,"AT3G11590_P1",
"AT3G21305",,"AT5G64510_P1",
"AT1G12360",,"AT5G65600.1",
"AT1G08860",,"AT2G43320_JC1",
"AT1G61150",,"AT4G04510_P2",
"AT4G35600",,"AT5G03320_JS2",
"AT2G28890",,"AT3G22942_P1",
"AT3G25010",,"AT1G27330_P1",
"AT5G43270",,"AT1G78895_P1",
"AT4G14970",,"AT3G02800_P1",
"AT4G39910",,"AT5G42050_P1",
"AT4G33920",,"AT1G13550.1",
"AT4G18205",,"AT1G23840_P1",
"AT5G35200",,"AT5G01550_P1",
"AT4G37900",,"AT3G09440.1",
"AT1G20310",,"AT1G08630.2",
"AT5G61560",,"AT1G51620_P1",
"AT5G46910",,"AT2G26650_P1",
"AT5G22545",,"AT5G01542.1",
"AT3G20040",,"AT2G32450_P1",
"AT4G11521",,"AT3G50950_ID2",
"AT4G21534",,"AT4G00150_P1",
"AT5G27760",,"AT3G46110_P1",
"AT1G68200",,"AT3G47250_P3",
"AT1G20510",,"AT2G27310_P1",
"AT1G56440",,"AT2G17220_ID1",
"AT4G37020",,"AT1G61250_P1",
"AT3G12050",,"AT1G73080_P1",
"AT1G24190",,"AT3G58600_P1",
"AT5G22000",,"AT5G13190_P2",
"AT1G80840",,"AT2G32680.1",
"AT3G21560",,"AT3G44400_P2",
"AT3G52470",,"AT1G01260_P1",
"AT3G50950",,"AT5G48540.1",
"AT5G62540",,"AT3G56740.1",
"AT5G38250",,"AT3G03610_P1",
"AT4G29740",,"AT1G65690_P1",
"AT2G47490",,"AT4G02220_P1",
"AT4G04220",,"AT3G55470_c1",
"AT1G03940",,"AT5G03330.1",
"AT4G17240",,"AT2G47140_P1",
"AT2G27310",,"AT4G18197_P1",
"AT1G07020",,"AT2G46080_JC1",
"AT3G45638",,"AT5G16800.3",
"AT2G29990",,"AT5G24590_P2",
"AT5G52810",,"AT1G21240_P1",
"AT4G12040",,"AT1G65483_P1",
"AT1G51680",,"AT2G19190_ID2",
"AT2G31090",,"AT3G55610.2",
"AT4G25390",,"AT5G56040_P2",
"AT5G46295",,"AT1G16130_P1",
"AT1G54090",,"AT1G68840_P1",
"AT3G28930",,"AT2G01029.1",
"AT1G07350",,"AT4G38160_ID3",
"AT4G23280",,"AT2G26560_JS2",
"AT2G13810",,"AT1G59860_P1",
"AT4G36988",,"AT4G21534_P1",
"AT5G15790",,"AT5G26920_P3",
"AT3G61570",,"AT5G44190_P1",
"AT5G67450",,"AT3G19580_P1",
"AT3G49370",,"AT4G40060_P1",
"AT5G60930",,"AT5G61600_P1",
"AT1G65483",,"AT3G03990_P1",
"AT5G24590",,"AT5G01260_P2",
"AT1G43000",,"AT3G11880_JS1",
"AT5G26180",,"AT1G66880_ID2",
"AT2G16900",,"AT1G30620.3",
"AT4G26990",,"AT5G49630_P1",
"AT1G34300",,"AT2G26150_P2",
"AT5G64660",,"AT2G42950_ID4",
"AT4G14680",,"AT2G47490_P1",
"AT4G18197",,"AT4G35600_P1",
"AT3G10930",,"AT3G23250_P1",
"AT5G15860",,"AT5G47850_P1",
"AT2G32930",,"AT3G04210_P2",
"AT5G67140",,"AT3G11650_P1",
"AT2G44070",,"AT4G23570_ID20",
"AT5G22380",,"AT3G07780_P1",
"AT5G61530",,"AT2G42890.1",
"AT5G67350",,"AT4G11890.2",
"AT1G21550",,"AT1G57560_c1",
"AT5G13100",,"AT5G10060_P1",
"AT3G54850",,"AT1G07400_P1",
"AT3G25210",,"AT3G08760_P3",
"AT1G57650",,"AT5G57150_P2",
"AT1G71690",,"AT1G61610_P2",
"AT5G02490",,"AT5G03210_P2",
"AT5G57190",,"AT5G23490_P1",
"AT5G08335",,"AT5G15730_P2",
"AT4G27900",,"AT1G30757_P2",
"AT2G33700",,"AT2G41640_s1",
"AT1G17330",,"AT5G45480.1",
"AT1G53801",,"AT2G45010_P1",
"AT2G17040",,"AT1G80820.1",
"AT1G68330",,"AT1G30040_P2",
"AT4G00955",,"AT1G61560_P1",
"AT5G66480",,"AT3G04220_P2",
"AT1G69890",,"AT3G55270.1",
"AT3G60450",,"AT1G77810_P2",
"AT5G05300",,"AT4G26400_ID3",
"AT1G74750",,"AT1G17615_P1",
"AT4G29810",,"AT2G17120_P1",
"AT3G21070",,"AT4G21390_P2",
"AT5G57140",,"AT2G02370_P1",
"AT2G21460",,"AT5G48150_P2",
"AT3G05710",,"AT3G21560_P1",
"AT1G46554",,"AT5G66070_P1",
"AT3G46110",,"AT1G73430_JS6",
"AT4G00330",,"AT4G00970_P1",
"AT3G02070",,"AT5G36260_P1",
"AT1G22180",,"AT5G45130_P1",
"AT5G46780",,"AT4G09300_P1",
"AT2G33580",,"AT1G62960_P1",
"AT5G45480",,"AT5G04170.1",
"AT1G23840",,"AT1G29790_P1",
"AT5G20670",,"AT4G20830.1",
"AT2G17290",,"AT1G64610_P2",
"AT1G56240",,"AT4G23280_c2",
"AT1G08630",,"AT5G51740_P2",
"AT1G66465",,"AT3G63420_P1",
"AT2G35930",,"AT1G27770_P3",
"AT5G09790",,"AT3G02910.1",
"AT4G04700",,"AT2G13810_P1",
"AT5G45110",,"AT3G23120_P1",
"AT1G43910",,"AT2G02810_P1",
"AT1G20560",,"AT1G61420_P4",
"AT4G25880",,"AT5G20610_P1",
"AT1G74440",,"AT3G23550_P1",
"AT3G62600",,"AT5G38895_s1",
"AT3G19580",,"AT2G01570_P1",
"AT3G23550",,"AT5G03160_P1",
"AT4G00940",,"AT1G22400_P1",
"AT1G21740",,"AT2G43320_ID1",
"AT5G64530",,"AT3G02750.1",
"AT4G02380",,"AT4G12040_P1",
"AT2G30070",,"AT3G46520.1",
"AT5G04020",,"AT3G57640_P1",
"AT5G42020",,"AT1G72910_P1",
"AT2G27660",,"AT4G29810_P1",
"AT1G11100",,"AT2G04515_P1",
"AT1G49740",,"AT2G46500_P1",
"AT3G04230",,"AT1G30420_P1",
"AT5G48540",,"AT1G49660_P1",
"AT1G25390",,"AT1G13470_P1",
"AT2G04305",,"AT1G74750.1",
"AT1G67190",,"AT4G05320.1",
"AT3G49350",,"AT1G52200_P1",
"AT4G24290",,"AT1G13000_P2",
"AT5G61600",,"AT5G65990_P1",
"AT3G57950",,"AT3G13100_c1",
"AT3G09030",,"AT2G27660_P1",
"AT4G17070",,"AT3G16560_P1",
"AT5G39680",,"AT5G38895_c2",
"AT1G15430",,"AT4G17070_P1",
"AT3G47530",,"AT2G45910_P1",
"AT3G18440",,"AT5G24010_P1",
"AT1G41797",,"AT1G21550_P1",
"AT4G35070",,"AT4G22710_P1",
"AT2G20960",,"AT3G24090_P1",
"AT5G65205",,"AT5G16800_P2",
"AT1G73540",,"AT2G41440_P1",
"AT1G51670",,"AT3G60050_P1",
"AT3G24900",,"AT5G64530_P1",
"AT3G45650",,"AT4G02630_P1",
"AT5G47230",,"AT3G21810_P1",
"AT1G05020",,"AT1G62300_P1",
"AT5G01542",,"AT1G73390_ID23",
"AT1G31010",,"AT2G30070_P1",
"AT1G57990",,"AT3G09830_P3",
"AT3G44850",,"AT3G28580_P1",
"AT3G53150",,"AT4G00330_P2",
"AT4G02220",,"AT4G17880_P1",
"AT4G12120",,"AT4G23260_P1",
"AT4G03430",,"AT4G23850_ID4",
"AT2G39360",,"AT3G07700.2",
"AT3G02520",,"AT2G26400_ID2",
"AT3G46520",,"AT3G53260_P1",
"AT1G80510",,"AT2G19190.1",
"AT1G55610",,"AT3G47620_P1",
"AT1G19010",,"AT3G52520_JC1",
"AT4G32290",,"AT3G06410_P1",
"AT1G65850",,"AT2G20780_P1",
"AT3G44110",,"AT1G09630.1",
"AT5G41550",,"AT5G64000_P1",
"AT3G07780",,"AT1G27190_P1",
"AT3G23250",,"AT3G11010_P1",
"AT1G05783",,"AT2G33700_P1",
"AT2G23270",,"AT1G69840_P1",
"AT3G22260",,"AT4G38240_ID199",
