"target","contrast","adj.pval","deltaPS","log2FC","up.down"
"AT4G36940_ID2","SETI_e.PE-SETI_e.mock",0.00012963437043201,0.301242766896074,3.24178092764476,"up-regulated"
"AT4G36940_ID2","SETI_p.P-SETI_p.mock",0.00504334997617691,0.188771010326857,3.0945278117009,"up-regulated"
"AT4G36940_ID2","SETI_p.PE-SETI_p.mock",0.00353586447907644,0.240202457736141,3.18837049700126,"up-regulated"
"AT4G36940_ID2","SETI_ps.P-SETI_ps.mock",7.33979966946916e-07,0.282830717074143,5.49587410941618,"up-regulated"
"AT4G36940_ID2","SETI_ps.PE-SETI_ps.mock",1.17448978642476e-06,0.236849687068705,5.50381554830255,"up-regulated"
"AT4G36940_ID2","SETI_s.E-SETI_s.mock",0.00795012352343992,0.132221954155671,3.95896068079686,"up-regulated"
"AT4G36940_ID2","SETI_s.P-SETI_s.mock",2.44634378412488e-05,0.367238213651587,4.17157345058914,"up-regulated"
"AT4G36940_ID2","SETI_s.PE-SETI_s.mock",0.00471781183197585,0.201125962550247,2.92801906773568,"up-regulated"
"AT4G36940_ID2","SETI_WT.P-SETI_WT.mock",0.00838202070303432,0.218183979829672,2.29532755761694,"up-regulated"
"AT4G36940_ID2","SETI_WT.PE-SETI_WT.mock",0.00887403283945135,0.202504375147223,2.49502987972259,"up-regulated"
"AT4G36940.1","SETI_p.PE-SETI_p.mock",0.00616836651927131,-0.245266244480921,-1.55488236746295,"down-regulated"
"AT4G36940.1","SETI_ps.P-SETI_ps.mock",0.000188075095458752,-0.282981529602627,-1.73130145383486,"down-regulated"
"AT4G36940.1","SETI_ps.PE-SETI_ps.mock",6.67426736046853e-06,-0.28945518428778,-1.70256647850292,"down-regulated"
"AT4G36940.1","SETI_s.P-SETI_s.mock",0.00126305338604694,-0.391479858620659,-2.09406288860913,"down-regulated"
"AT4G37080_P3","SETI_e.P-SETI_e.mock",0.00948767046698334,-0.742163849446192,-8.22497175272034,"down-regulated"
"AT4G37080_P3","SETI_p.P-SETI_p.mock",0.00050058948693101,-0.895159825815155,-9.58714811304099,"down-regulated"
"AT4G37080_P3","SETI_ps.P-SETI_ps.mock",0.000403476798105199,-0.913431216635432,-9.22656275447238,"down-regulated"
"AT4G37080_P3","SETI_ps.PE-SETI_ps.mock",0.00497764515838521,-0.680997319380196,-7.6084303278138,"down-regulated"
"AT4G37080_P3","SETI_s.PE-SETI_s.mock",0.00888088955086141,-0.701833185775302,-7.81119608436034,"down-regulated"
"AT4G38160_ID3","SETI_WT.E-SETI_WT.mock",4.180080867521e-05,0.357978847470507,6.31150263918714,"up-regulated"
"AT4G38160_P1","SETI_ps.PE-SETI_ps.mock",0.00591090202000515,-0.74534451484448,-8.63112953191313,"down-regulated"
"AT4G38160_P1","SETI_s.P-SETI_s.mock",0.00679875364591797,-0.743385719205722,-8.78931485268422,"down-regulated"
"AT4G38160.3","SETI_WT.P-SETI_WT.mock",0.0091802810611251,0.726350454405127,3.61343950915096,"up-regulated"
"AT4G38545_ID2","SETI_WT.P-SETI_WT.mock",0.00127515674458944,0.609134443256065,5.9311894764816,"up-regulated"
"AT4G39270_P1","SETI_WT.PE-SETI_WT.mock",0.00347795839786446,0.233338865141347,2.67186031629645,"up-regulated"
"AT4G39270_P7","SETI_e.P-SETI_e.mock",2.74012779996014e-06,-0.517563124501381,-4.13046261468401,"down-regulated"
"AT4G39270_P7","SETI_e.PE-SETI_e.mock",1.41293066045482e-11,-0.527892519014602,-7.60655431611531,"down-regulated"
"AT4G39270_P7","SETI_p.P-SETI_p.mock",2.67407332446809e-10,-0.418815006785137,-7.61249302629598,"down-regulated"
"AT4G39270_P7","SETI_p.PE-SETI_p.mock",2.93651036460303e-10,-0.418815006785137,-7.59264006762415,"down-regulated"
"AT4G39270_P7","SETI_ps.P-SETI_ps.mock",4.60477779594424e-11,-0.454170695323192,-7.79034135778832,"down-regulated"
"AT4G39270_P7","SETI_ps.PE-SETI_ps.mock",4.33094179629256e-06,-0.432809032869765,-2.97649764164281,"down-regulated"
"AT4G39270_P7","SETI_s.E-SETI_s.mock",0.00287225790565906,-0.382683087569136,-3.4590318058735,"down-regulated"
"AT4G39270_P7","SETI_s.P-SETI_s.mock",1.96198672523526e-10,-0.440957317633901,-7.74722206307221,"down-regulated"
"AT4G39270_P7","SETI_s.PE-SETI_s.mock",2.56431298432147e-06,-0.42501350049208,-2.56746268054166,"down-regulated"
"AT4G39270_P7","SETI_WT.P-SETI_WT.mock",3.42841596786506e-05,-0.289544307161957,-5.70911784559083,"down-regulated"
"AT4G39270_P7","SETI_WT.PE-SETI_WT.mock",0.00101785490568745,-0.262908008586049,-1.0690295720715,"down-regulated"
"AT4G39370_ID11","SETI_p.PE-SETI_p.mock",0.00241451938601209,-0.191823730396221,-4.62514955781355,"down-regulated"
"AT4G40000_ID7","SETI_p.PE-SETI_p.mock",0.00947583355334864,0.947512467146398,1.89994738778686,"up-regulated"
"AT4G40000_P1","SETI_p.PE-SETI_p.mock",0.00947583355334864,-0.947512467146398,-5.03654579666603,"down-regulated"
"AT5G01510_ID4","SETI_e.P-SETI_e.mock",0.0085891217022708,0.231469965476394,2.98763647255228,"up-regulated"
"AT5G01510_ID4","SETI_WT.PE-SETI_WT.mock",0.00180220506629748,0.206155392386655,4.8651598094881,"up-regulated"
"AT5G01610_JC1","SETI_e.PE-SETI_e.mock",0.00411256966064709,0.273077907182809,3.19580966010653,"up-regulated"
"AT5G01610_P2","SETI_e.P-SETI_e.mock",0.000418298998960986,-0.24209673740293,-2.34348794163677,"down-regulated"
"AT5G01610_P2","SETI_e.PE-SETI_e.mock",1.37937623132402e-07,-0.296054454904286,-4.58693072556818,"down-regulated"
"AT5G01610_P2","SETI_ps.P-SETI_ps.mock",0.0043768078692885,-0.114571357867791,-2.36004889797587,"down-regulated"
"AT5G01610_P2","SETI_ps.PE-SETI_ps.mock",0.00417778924307331,-0.114571357867791,-2.36376774900719,"down-regulated"
"AT5G01610_P2","SETI_s.P-SETI_s.mock",0.00220861380090133,-0.127007460070297,-2.95227251442766,"down-regulated"
"AT5G01770_JC20","SETI_e.PE-SETI_e.mock",0.00810067715480977,-0.57563785394093,-6.51734591551171,"down-regulated"
"AT5G01770_JC25","SETI_e.PE-SETI_e.mock",0.00045829036789652,0.633136964432475,4.37307710353844,"up-regulated"
"AT5G01770_JC25","SETI_s.PE-SETI_s.mock",0.000311320613990116,0.689854178458095,4.18095588101997,"up-regulated"
"AT5G01810_ID2","SETI_WT.E-SETI_WT.mock",0.000885493401353962,0.118052221462641,6.64442022574847,"up-regulated"
"AT5G01930.1","SETI_e.PE-SETI_e.mock",0.00866778830715007,0.276016865047509,2.81079049195925,"up-regulated"
"AT5G01930.1","SETI_ps.PE-SETI_ps.mock",0.00898261454034887,0.291404614938191,2.84253606781457,"up-regulated"
"AT5G01930.1","SETI_s.P-SETI_s.mock",1.46145372740644e-06,0.554607201630531,5.13897596912793,"up-regulated"
"AT5G01970_ID4","SETI_s.P-SETI_s.mock",0.00220861380090133,-0.212960875316673,-4.47841675538199,"down-regulated"
"AT5G01990_ID4","SETI_e.PE-SETI_e.mock",0.00157453738403375,0.175882655259941,4.53181855773655,"up-regulated"
"AT5G01990_ID4","SETI_p.PE-SETI_p.mock",0.00643928225451612,0.19265976121369,4.09560597443817,"up-regulated"
"AT5G01990_ID4","SETI_ps.P-SETI_ps.mock",0.000103626144828601,0.249653134212328,4.76597988708608,"up-regulated"
"AT5G01990_ID4","SETI_ps.PE-SETI_ps.mock",6.37737408241832e-07,0.474849644818666,5.90828808937649,"up-regulated"
"AT5G01990_ID4","SETI_s.P-SETI_s.mock",0.000323570565682906,0.414021116309386,4.24902669739634,"up-regulated"
"AT5G01990_ID4","SETI_WT.PE-SETI_WT.mock",3.2414583225833e-05,0.265728212754885,5.54873351715708,"up-regulated"
"AT5G01990.1","SETI_e.PE-SETI_e.mock",0.00157453738403375,-0.175882655259941,-0.743339588296299,"down-regulated"
"AT5G01990.1","SETI_p.PE-SETI_p.mock",0.00643928225451612,-0.19265976121369,-0.614476660077075,"down-regulated"
"AT5G01990.1","SETI_ps.P-SETI_ps.mock",0.000103626144828601,-0.249653134212328,-1.47001412051877,"down-regulated"
"AT5G01990.1","SETI_ps.PE-SETI_ps.mock",6.37737408241832e-07,-0.474849644818666,-1.45794569168406,"down-regulated"
"AT5G01990.1","SETI_s.P-SETI_s.mock",0.000323570565682906,-0.414021116309386,-1.2348811870157,"down-regulated"
"AT5G01990.1","SETI_WT.PE-SETI_WT.mock",3.2414583225833e-05,-0.265728212754885,-0.877484511138316,"down-regulated"
"AT5G02250_s1","SETI_s.E-SETI_s.mock",0.00910563985769342,-0.109087576728072,-6.13354931956253,"down-regulated"
"AT5G02290_P1","SETI_s.PE-SETI_s.mock",0.000247228174045109,0.295903279816591,1.41245912607238,"up-regulated"
"AT5G02290_P1","SETI_WT.PE-SETI_WT.mock",0.00265111588224392,0.226797922249421,1.34460277178748,"up-regulated"
"AT5G02290_P2","SETI_s.PE-SETI_s.mock",0.000247228174045109,-0.295903279816591,-8.36976443673281,"down-regulated"
"AT5G02290_P2","SETI_WT.PE-SETI_WT.mock",0.00265111588224392,-0.226797922249421,-7.52400072485365,"down-regulated"
"AT5G03000_ID1","SETI_e.P-SETI_e.mock",0.00373863099204494,1,5.89499403694639,"up-regulated"
"AT5G03000_ID1","SETI_p.PE-SETI_p.mock",0.00832138836532473,1,5.31276840977929,"up-regulated"
"AT5G03000_ID1","SETI_ps.PE-SETI_ps.mock",0.00657744041336874,1,5.68101768044242,"up-regulated"
"AT5G03000_ID1","SETI_s.PE-SETI_s.mock",0.00800305721771838,1,5.42013663646972,"up-regulated"
"AT5G03180_P2","SETI_e.E-SETI_e.mock",0.00805543513662326,0.476253232794393,4.39874918067637,"up-regulated"
"AT5G03320_JS2","SETI_p.PE-SETI_p.mock",0.000158660093882017,0.127206710394136,9.04577906485946,"up-regulated"
"AT5G03320_JS2","SETI_WT.P-SETI_WT.mock",0.00209389169891637,0.153738645613899,7.52466233700077,"up-regulated"
"AT5G03320_JS2","SETI_WT.PE-SETI_WT.mock",0.00343335537019685,0.136938593723582,7.23709402905729,"up-regulated"
"AT5G03320_P1","SETI_e.P-SETI_e.mock",2.90475436594456e-05,-0.213834060125051,2.59032375538894,"up-regulated"
"AT5G03320_P1","SETI_e.PE-SETI_e.mock",0.000457794310623825,-0.174232970848084,2.63054668206154,"up-regulated"
"AT5G03320_P1","SETI_p.P-SETI_p.mock",9.28767509880907e-06,-0.175136630684938,2.6832638478146,"up-regulated"
"AT5G03320_P1","SETI_p.PE-SETI_p.mock",3.78600327481979e-07,-0.226020009668941,2.60175454569783,"up-regulated"
"AT5G03320_P1","SETI_ps.P-SETI_ps.mock",5.49258915616768e-05,-0.188119134508688,2.25112875442281,"up-regulated"
"AT5G03320_P1","SETI_ps.PE-SETI_ps.mock",7.10004297828354e-06,-0.219868487088529,2.14929531931384,"up-regulated"
"AT5G03320_P1","SETI_s.E-SETI_s.mock",0.000986702686828353,-0.198142109113361,1.39476694892307,"up-regulated"
"AT5G03320_P1","SETI_s.P-SETI_s.mock",2.90231854824669e-05,-0.295943098600444,2.00435260622382,"up-regulated"
"AT5G03320_P1","SETI_s.PE-SETI_s.mock",0.00122867691458881,-0.227129866854563,2.08057710216205,"up-regulated"
"AT5G03320_P1","SETI_WT.E-SETI_WT.mock",0.000205292697748355,-0.256545480629858,1.15340431215628,"up-regulated"
"AT5G03320_P1","SETI_WT.P-SETI_WT.mock",3.42841596786506e-05,-0.271308629952396,1.74216851305186,"up-regulated"
"AT5G03320_P1","SETI_WT.PE-SETI_WT.mock",0.000111905200710637,-0.273389162699983,1.56800286020015,"up-regulated"
"AT5G03320_P2","SETI_e.P-SETI_e.mock",0.000157076635147134,0.114570281573891,8.80154971524143,"up-regulated"
"AT5G03700_c1","SETI_WT.P-SETI_WT.mock",0.00664173060592247,-0.245891199686289,-1.64978802356108,"down-regulated"
"AT5G03700_P1","SETI_WT.P-SETI_WT.mock",0.00664173060592247,0.245891199686289,5.15657692035875,"up-regulated"
"AT5G04050_JC5","SETI_ps.P-SETI_ps.mock",0.00127169944113721,0.689854226215144,3.17252352408576,"up-regulated"
"AT5G04050.1","SETI_ps.P-SETI_ps.mock",0.00127169944113721,-0.689854226215144,-4.94420117369678,"down-regulated"
"AT5G04110_P1","SETI_s.P-SETI_s.mock",0.00860230641381507,-0.675425765098558,-6.98501888901893,"down-regulated"
"AT5G04220_ID4","SETI_s.E-SETI_s.mock",2.73980889767745e-05,0.293074716957281,5.78540620769882,"up-regulated"
"AT5G04220_P1","SETI_s.E-SETI_s.mock",0.00234284508056626,-0.273941805305728,-4.83828045740798,"down-regulated"
"AT5G04550_P1","SETI_e.P-SETI_e.mock",1.93084228742702e-05,-0.265102356345802,0.526936828286136,"up-regulated"
"AT5G04550_P1","SETI_e.PE-SETI_e.mock",0.000237822745864887,-0.22373796449375,0.450901995040417,"up-regulated"
"AT5G04550_P1","SETI_p.E-SETI_p.mock",0.00423133526204435,-0.200200448435233,0.587840395507552,"up-regulated"
"AT5G04550_P1","SETI_p.P-SETI_p.mock",3.14358364515055e-05,-0.269502288902618,0.122281496588045,"up-regulated"
"AT5G04550_P1","SETI_p.PE-SETI_p.mock",0.000954720630474808,-0.262828266441032,0.258500559029228,"up-regulated"
"AT5G04550_P1","SETI_ps.P-SETI_ps.mock",1.00465448206773e-05,-0.232903186745993,0.371849156091858,"up-regulated"
"AT5G04550_P1","SETI_ps.PE-SETI_ps.mock",1.63738468249884e-06,-0.271826160990547,0.336366883208082,"up-regulated"
"AT5G04550_P1","SETI_s.E-SETI_s.mock",2.73980889767745e-05,-0.303073790746543,0.604375288049738,"up-regulated"
"AT5G04550_P1","SETI_s.P-SETI_s.mock",0.000380684657664481,-0.223557739138833,0.107362846008324,"up-regulated"
"AT5G04550_P1","SETI_s.PE-SETI_s.mock",0.000165630894095084,-0.231156846575308,0.145591926484904,"up-regulated"
"AT5G04550_P1","SETI_WT.E-SETI_WT.mock",5.91493183489598e-06,-0.304732720294365,0.857363467727587,"up-regulated"
"AT5G04550_P1","SETI_WT.P-SETI_WT.mock",6.74646711112052e-05,-0.241257673182677,0.195094549925887,"up-regulated"
"AT5G04550_P1","SETI_WT.PE-SETI_WT.mock",0.000427911135403858,-0.207025844109045,0.237927589410787,"up-regulated"
"AT5G04550_P2","SETI_e.P-SETI_e.mock",0.000924275860478725,0.222948944437335,4.70982664485607,"up-regulated"
"AT5G04550_P2","SETI_e.PE-SETI_e.mock",0.00190266371600514,0.20136419052312,4.3939259453882,"up-regulated"
"AT5G04550_P2","SETI_p.P-SETI_p.mock",0.00111743793958043,0.250287493631892,4.80792330828241,"up-regulated"
"AT5G04550_P2","SETI_p.PE-SETI_p.mock",0.000735749795177107,0.255960865538561,4.92298768975273,"up-regulated"
"AT5G04550_P2","SETI_ps.P-SETI_ps.mock",0.00151936538567454,0.206859299577351,4.88027437357369,"up-regulated"
"AT5G04550_P2","SETI_ps.PE-SETI_ps.mock",0.000494123658004932,0.253366446509933,5.14907793804124,"up-regulated"
"AT5G04550_P2","SETI_s.E-SETI_s.mock",0.000303348670182148,0.26964307936038,3.83810089274593,"up-regulated"
"AT5G04550_P2","SETI_s.P-SETI_s.mock",0.00220861380090133,0.208762457042427,2.925430524834,"up-regulated"
"AT5G04550_P2","SETI_s.PE-SETI_s.mock",0.0013481781948838,0.21030526603769,3.07261177897173,"up-regulated"
"AT5G04550_P2","SETI_WT.E-SETI_WT.mock",0.000463235787777321,0.257268742220309,4.16048520982442,"up-regulated"
"AT5G04550_P2","SETI_WT.P-SETI_WT.mock",0.00181965490322486,0.21774559763588,3.20183773734177,"up-regulated"
"AT5G04550_P2","SETI_WT.PE-SETI_WT.mock",0.00693371035056253,0.187041000841524,3.01363258345188,"up-regulated"
"AT5G04710_ID1","SETI_e.P-SETI_e.mock",0.00324693354263991,0.247261782918927,3.65549495493667,"up-regulated"
"AT5G05000_P1","SETI_e.P-SETI_e.mock",8.26257530825865e-05,-0.328119554642298,-0.422078831492114,"down-regulated"
"AT5G05000_P1","SETI_p.P-SETI_p.mock",0.00225429259520408,-0.231942752801519,-0.181252704147989,"down-regulated"
"AT5G05000_P1","SETI_p.PE-SETI_p.mock",0.00841478977611894,-0.241215032149039,-0.153899647824143,"down-regulated"
"AT5G05000_P1","SETI_s.PE-SETI_s.mock",0.00805019508249526,-0.183886379502509,0.0625498428607116,"up-regulated"
"AT5G05310_ID97","SETI_s.E-SETI_s.mock",0.00570091420431399,0.322870728669583,6.00219342167453,"up-regulated"
"AT5G05310_ID97","SETI_s.PE-SETI_s.mock",0.00954416816675888,0.331309897893844,5.91552919605453,"up-regulated"
"AT5G05570_c2","SETI_WT.E-SETI_WT.mock",0.00947300983259855,0.139640396338128,6.54582070187813,"up-regulated"
"AT5G05630_JS1","SETI_WT.P-SETI_WT.mock",0.00808420036902724,1,3.65150551913341,"up-regulated"
"AT5G05630_JS1","SETI_WT.PE-SETI_WT.mock",0.00565633340891344,1,3.92154410664499,"up-regulated"
"AT5G05630_P1","SETI_WT.P-SETI_WT.mock",0.00808420036902724,-1,-5.0717311905132,"down-regulated"
"AT5G05630_P1","SETI_WT.PE-SETI_WT.mock",0.00565633340891344,-1,-5.14371681119826,"down-regulated"
"AT5G05740_c1","SETI_e.PE-SETI_e.mock",0.00282400203166482,-0.100995667174977,-7.39870613046694,"down-regulated"
"AT5G05740_P2","SETI_e.P-SETI_e.mock",0.000416568834946573,0.177664797346275,-1.80841722710387,"down-regulated"
"AT5G05740_P2","SETI_e.PE-SETI_e.mock",0.000153196906846453,0.195021828569983,-1.59477691628391,"down-regulated"
"AT5G05740_P2","SETI_p.P-SETI_p.mock",0.00282881136089488,0.164718589324299,-1.56947335264205,"down-regulated"
"AT5G05800_P3","SETI_e.PE-SETI_e.mock",0.00365477511132355,-0.205098334274045,-5.83293076154703,"down-regulated"
"AT5G06230_ID2","SETI_p.PE-SETI_p.mock",0.000735749795177107,-1,-3.24851124035454,"down-regulated"
"AT5G06230_P1","SETI_p.PE-SETI_p.mock",0.000735749795177107,1,5.81868489294763,"up-regulated"
"AT5G06440_P5","SETI_ps.P-SETI_ps.mock",0.00162088408343021,0.146971627520299,5.96268966559643,"up-regulated"
"AT5G07150_ID4","SETI_s.E-SETI_s.mock",0.00648222284689651,-0.807690282397416,-5.46653430179506,"down-regulated"
"AT5G07150_ID4","SETI_s.P-SETI_s.mock",2.42367888830601e-05,-0.854672135946165,-6.35564577509371,"down-regulated"
"AT5G07150_ID4","SETI_s.PE-SETI_s.mock",2.13691171062821e-05,-0.854672135946165,-6.3970537802014,"down-regulated"
"AT5G07150_P1","SETI_e.P-SETI_e.mock",0.000448286546608618,0.9367204905606,5.63506632218158,"up-regulated"
"AT5G07150_P1","SETI_ps.PE-SETI_ps.mock",0.00106320590484955,0.850815176744891,6.22980227588519,"up-regulated"
"AT5G07150_P1","SETI_s.P-SETI_s.mock",3.78586743156265e-06,0.933122640227648,6.71594542968121,"up-regulated"
"AT5G07150_P1","SETI_s.PE-SETI_s.mock",3.21005437500076e-05,0.836810269352743,6.26716699124577,"up-regulated"
"AT5G07590_JC3","SETI_p.PE-SETI_p.mock",0.00116134744979843,0.534531199969975,3.2673382100514,"up-regulated"
"AT5G07590.1","SETI_p.PE-SETI_p.mock",0.00116134744979843,-0.534531199969975,-5.39243933873334,"down-regulated"
"AT5G07890_P4","SETI_WT.P-SETI_WT.mock",0.00157263930422368,-0.244475232719241,-5.88046284980516,"down-regulated"
"AT5G07940_c2","SETI_e.PE-SETI_e.mock",0.00243256571864515,-0.227993215275429,-7.02461058105055,"down-regulated"
"AT5G08370.2","SETI_ps.PE-SETI_ps.mock",0.00123378335834885,0.327584937054369,3.13158300963575,"up-regulated"
"AT5G08640_P1","SETI_s.P-SETI_s.mock",0.00247220800062897,-1,-5.38905900232375,"down-regulated"
"AT5G08640_P1","SETI_s.PE-SETI_s.mock",0.00405834346609897,-1,-5.43046700743144,"down-regulated"
"AT5G08640.2","SETI_s.P-SETI_s.mock",0.00247220800062897,1,3.6188601469473,"up-regulated"
"AT5G08640.2","SETI_s.PE-SETI_s.mock",0.00405834346609897,1,3.34009528391881,"up-regulated"
"AT5G08720_ID2","SETI_e.PE-SETI_e.mock",0.00354970662435421,0.268129119896371,2.06474910838019,"up-regulated"
"AT5G08720_ID2","SETI_p.PE-SETI_p.mock",0.0085037593793328,0.358014877032808,1.88094324931592,"up-regulated"
"AT5G08720_P1","SETI_e.PE-SETI_e.mock",0.00354970662435421,-0.268129119896371,-5.32006748233671,"down-regulated"
"AT5G08720_P1","SETI_p.PE-SETI_p.mock",0.0085037593793328,-0.358014877032808,-5.00695519031384,"down-regulated"
"AT5G09230_P5","SETI_ps.PE-SETI_ps.mock",0.00904387018491674,-0.403542349028192,-6.63066130205837,"down-regulated"
"AT5G09790_JC12","SETI_p.P-SETI_p.mock",0.00497252506807455,-0.339003634933101,-2.70931170616735,"down-regulated"
"AT5G09820_P2","SETI_s.P-SETI_s.mock",0.00682792800944312,-0.780297036882978,-8.33189320077006,"down-regulated"
"AT5G10150_P1","SETI_e.P-SETI_e.mock",0.00071710444142802,-0.746284218771794,-6.86535743600517,"down-regulated"
"AT5G10150_P2","SETI_e.P-SETI_e.mock",0.00071710444142802,0.746284218771794,2.65687745164336,"up-regulated"
"AT5G10540_ID4","SETI_p.P-SETI_p.mock",0.00305709301551695,0.511085887667979,0.878743484248401,"up-regulated"
"AT5G10540_ID4","SETI_p.PE-SETI_p.mock",0.00412643479848036,0.538605771825296,0.733687631668717,"up-regulated"
"AT5G10540_ID4","SETI_ps.P-SETI_ps.mock",0.00754486576015492,0.487445443111243,0.787113271675326,"up-regulated"
"AT5G10540_ID4","SETI_ps.PE-SETI_ps.mock",0.00555924237968101,0.48794871902885,0.857572976144106,"up-regulated"
"AT5G10540.1","SETI_p.P-SETI_p.mock",0.00305709301551695,-0.511085887667979,-2.53134813967522,"down-regulated"
"AT5G10540.1","SETI_p.PE-SETI_p.mock",0.00412643479848036,-0.538605771825296,-4.25640619265285,"down-regulated"
"AT5G10540.1","SETI_ps.P-SETI_ps.mock",0.00754486576015492,-0.487445443111242,-2.53037901687432,"down-regulated"
"AT5G10540.1","SETI_ps.PE-SETI_ps.mock",0.00555924237968101,-0.48794871902885,-2.56269824835653,"down-regulated"
"AT5G11380_P2","SETI_p.E-SETI_p.mock",0.00477690245026188,0.245791773585716,5.93929954829288,"up-regulated"
"AT5G11380_P2","SETI_p.P-SETI_p.mock",0.00197793007760436,0.311625491165049,5.46493274265056,"up-regulated"
"AT5G11850_P1","SETI_p.PE-SETI_p.mock",0.000468490850156328,0.372771400816039,3.82918641732483,"up-regulated"
"AT5G12260_s1","SETI_e.P-SETI_e.mock",0.00668145646757127,-0.214991185615598,-5.28758538293777,"down-regulated"
"AT5G12840_P3","SETI_p.PE-SETI_p.mock",0.00859258492270444,0.224756226353255,4.89726987036708,"up-regulated"
"AT5G13360.1","SETI_e.P-SETI_e.mock",0.00348686252059028,-0.407608208068041,-7.14815309038115,"down-regulated"
"AT5G13690_c3","SETI_e.P-SETI_e.mock",1.5640446709802e-08,0.946250848984917,5.80268090629028,"up-regulated"
"AT5G13690.1","SETI_e.P-SETI_e.mock",2.53149047131102e-05,-0.85603161372964,-8.58129584875855,"down-regulated"
"AT5G14430_ID2","SETI_e.PE-SETI_e.mock",0.00235561455021408,0.23830509081341,0.913559928057457,"up-regulated"
"AT5G14430_P1","SETI_e.PE-SETI_e.mock",0.00103558143286142,-0.23830509081341,-1.39499352878547,"down-regulated"
"AT5G14550_ID2","SETI_p.P-SETI_p.mock",0.0039929972706856,0.182648937884304,3.2547627906477,"up-regulated"
"AT5G15130_P1","SETI_p.P-SETI_p.mock",0.00479930704154429,0.997476548864403,8.91675121814318,"up-regulated"
"AT5G15170_ID8","SETI_p.P-SETI_p.mock",0.002007858942296,0.441526111504951,3.37012475185863,"up-regulated"
"AT5G15170_P1","SETI_p.P-SETI_p.mock",0.002007858942296,-0.441526111504951,-3.57621598606695,"down-regulated"
"AT5G15790_P1","SETI_s.E-SETI_s.mock",0.000107035504335247,0.654321930511555,6.6933903734228,"up-regulated"
"AT5G15790_P1","SETI_WT.E-SETI_WT.mock",9.9768075378126e-05,0.675222486477534,7.33878345017262,"up-regulated"
"AT5G15790_P2","SETI_WT.E-SETI_WT.mock",0.00240994356689139,-0.691421867647634,-1.51908475515789,"down-regulated"
"AT5G16120_JS1","SETI_s.PE-SETI_s.mock",0.00769754103299489,-0.496276968515633,-5.81505334789846,"down-regulated"
"AT5G16180_P1","SETI_s.P-SETI_s.mock",0.00264232982488785,-0.626403634897352,-4.71092740140546,"down-regulated"
"AT5G16200_JC1","SETI_ps.E-SETI_ps.mock",0.00446060282690245,-0.738810270681468,-4.08198549260752,"down-regulated"
"AT5G16200_P1","SETI_ps.E-SETI_ps.mock",0.00446060282690245,0.738810270681468,3.85788240886034,"up-regulated"
"AT5G16505_c1","SETI_WT.P-SETI_WT.mock",0.00731774318091385,0.179228077339973,2.90806599621448,"up-regulated"
"AT5G16505.2","SETI_WT.P-SETI_WT.mock",0.00731774318091385,-0.179228077339972,-0.351148539286303,"down-regulated"
"AT5G16780_ID1","SETI_p.PE-SETI_p.mock",0.00678141286779538,-0.457495876024574,-2.73300150812099,"down-regulated"
"AT5G16780.1","SETI_p.PE-SETI_p.mock",0.00678141286779538,0.457495876024574,2.14083034648287,"up-regulated"
"AT5G16810_P1","SETI_s.E-SETI_s.mock",0.000948092003926484,0.174708955573109,0.0486638486660729,"up-regulated"
"AT5G17440_JC5","SETI_WT.P-SETI_WT.mock",0.00454148813076966,-0.177079516601692,-3.36309416922503,"down-regulated"
"AT5G17530_ID2","SETI_ps.P-SETI_ps.mock",0.00127169944113721,0.326732137255547,4.82960088479358,"up-regulated"
"AT5G17600_JC3","SETI_e.PE-SETI_e.mock",0.00246479676131262,0.529297670154209,2.64885341238222,"up-regulated"
"AT5G17600_JC3","SETI_s.P-SETI_s.mock",0.000123908302631434,0.481075762451895,3.76791097666456,"up-regulated"
"AT5G17600_P1","SETI_e.PE-SETI_e.mock",0.00246479676131262,-0.529297670154209,-4.46331319819791,"down-regulated"
"AT5G17600_P1","SETI_s.P-SETI_s.mock",0.000123908302631434,-0.481075762451895,-4.54298653608167,"down-regulated"
"AT5G17680_P2","SETI_e.PE-SETI_e.mock",0.000923947883164771,1,7.83811328617273,"up-regulated"
"AT5G17680_P2","SETI_p.P-SETI_p.mock",0.00116598175060372,1,7.38134450923277,"up-regulated"
"AT5G17680_P2","SETI_p.PE-SETI_p.mock",0.000680770321599915,1,7.79919050235029,"up-regulated"
"AT5G17680_P2","SETI_ps.P-SETI_ps.mock",0.00812713007086482,0.946789365762636,8.24389984364196,"up-regulated"
"AT5G17680_P2","SETI_ps.PE-SETI_ps.mock",0.00502566627987669,0.970699202035228,8.16353885460091,"up-regulated"
"AT5G17680_P2","SETI_WT.P-SETI_WT.mock",0.00838202070303432,0.953573292786619,7.7496386918936,"up-regulated"
"AT5G17680.1","SETI_e.PE-SETI_e.mock",0.000923947883164771,-1,-2.86878751101733,"down-regulated"
"AT5G17680.1","SETI_p.P-SETI_p.mock",0.00116598175060372,-1,-3.25531163760795,"down-regulated"
"AT5G17680.1","SETI_p.PE-SETI_p.mock",0.000680770321599915,-1,-3.23545867893612,"down-regulated"
"AT5G17680.1","SETI_ps.P-SETI_ps.mock",0.00812713007086482,-0.946789365762636,-1.02126909486166,"down-regulated"
"AT5G17680.1","SETI_ps.PE-SETI_ps.mock",0.00502566627987669,-0.970699202035228,-1.43710731802828,"down-regulated"
